,file_path,emotion,dataset
689,C:\EMOTION\Ravdess Set\Actor_12\03-01-05-01-01-02-12.wav,05,RAVDESS
690,C:\EMOTION\Ravdess Set\Actor_12\03-01-05-01-02-01-12.wav,05,RAVDESS
691,C:\EMOTION\Ravdess Set\Actor_12\03-01-05-01-02-02-12.wav,05,RAVDESS
692,C:\EMOTION\Ravdess Set\Actor_12\03-01-05-02-01-01-12.wav,05,RAVDESS
693,C:\EMOTION\Ravdess Set\Actor_12\03-01-05-02-01-02-12.wav,05,RAVDESS
694,C:\EMOTION\Ravdess Set\Actor_12\03-01-05-02-02-01-12.wav,05,RAVDESS
695,C:\EMOTION\Ravdess Set\Actor_12\03-01-05-02-02-02-12.wav,05,RAVDESS
696,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-01-01-01-12.wav,06,RAVDESS
697,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-01-01-02-12.wav,06,RAVDESS
698,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-01-02-01-12.wav,06,RAVDESS
699,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-01-02-02-12.wav,06,RAVDESS
700,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-02-01-01-12.wav,06,RAVDESS
701,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-02-01-02-12.wav,06,RAVDESS
702,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-02-02-01-12.wav,06,RAVDESS
703,C:\EMOTION\Ravdess Set\Actor_12\03-01-06-02-02-02-12.wav,06,RAVDESS
704,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-01-01-01-12.wav,07,RAVDESS
705,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-01-01-02-12.wav,07,RAVDESS
706,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-01-02-01-12.wav,07,RAVDESS
707,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-01-02-02-12.wav,07,RAVDESS
708,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-02-01-01-12.wav,07,RAVDESS
709,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-02-01-02-12.wav,07,RAVDESS
710,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-02-02-01-12.wav,07,RAVDESS
711,C:\EMOTION\Ravdess Set\Actor_12\03-01-07-02-02-02-12.wav,07,RAVDESS
712,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-01-01-01-12.wav,08,RAVDESS
713,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-01-01-02-12.wav,08,RAVDESS
714,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-01-02-01-12.wav,08,RAVDESS
715,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-01-02-02-12.wav,08,RAVDESS
716,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-02-01-01-12.wav,08,RAVDESS
717,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-02-01-02-12.wav,08,RAVDESS
718,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-02-02-01-12.wav,08,RAVDESS
719,C:\EMOTION\Ravdess Set\Actor_12\03-01-08-02-02-02-12.wav,08,RAVDESS
720,C:\EMOTION\Ravdess Set\Actor_13\03-01-01-01-01-01-13.wav,01,RAVDESS
721,C:\EMOTION\Ravdess Set\Actor_13\03-01-01-01-01-02-13.wav,01,RAVDESS
722,C:\EMOTION\Ravdess Set\Actor_13\03-01-01-01-02-01-13.wav,01,RAVDESS
723,C:\EMOTION\Ravdess Set\Actor_13\03-01-01-01-02-02-13.wav,01,RAVDESS
724,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-01-01-01-13.wav,02,RAVDESS
725,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-01-01-02-13.wav,02,RAVDESS
726,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-01-02-01-13.wav,02,RAVDESS
727,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-01-02-02-13.wav,02,RAVDESS
728,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-02-01-01-13.wav,02,RAVDESS
729,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-02-01-02-13.wav,02,RAVDESS
730,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-02-02-01-13.wav,02,RAVDESS
731,C:\EMOTION\Ravdess Set\Actor_13\03-01-02-02-02-02-13.wav,02,RAVDESS
732,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-01-01-01-13.wav,03,RAVDESS
733,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-01-01-02-13.wav,03,RAVDESS
734,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-01-02-01-13.wav,03,RAVDESS
735,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-01-02-02-13.wav,03,RAVDESS
736,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-02-01-01-13.wav,03,RAVDESS
737,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-02-01-02-13.wav,03,RAVDESS
738,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-02-02-01-13.wav,03,RAVDESS
739,C:\EMOTION\Ravdess Set\Actor_13\03-01-03-02-02-02-13.wav,03,RAVDESS
740,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-01-01-01-13.wav,04,RAVDESS
741,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-01-01-02-13.wav,04,RAVDESS
742,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-01-02-01-13.wav,04,RAVDESS
743,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-01-02-02-13.wav,04,RAVDESS
744,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-02-01-01-13.wav,04,RAVDESS
745,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-02-01-02-13.wav,04,RAVDESS
746,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-02-02-01-13.wav,04,RAVDESS
747,C:\EMOTION\Ravdess Set\Actor_13\03-01-04-02-02-02-13.wav,04,RAVDESS
748,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-01-01-01-13.wav,05,RAVDESS
749,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-01-01-02-13.wav,05,RAVDESS
750,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-01-02-01-13.wav,05,RAVDESS
751,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-01-02-02-13.wav,05,RAVDESS
752,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-02-01-01-13.wav,05,RAVDESS
753,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-02-01-02-13.wav,05,RAVDESS
754,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-02-02-01-13.wav,05,RAVDESS
755,C:\EMOTION\Ravdess Set\Actor_13\03-01-05-02-02-02-13.wav,05,RAVDESS
756,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-01-01-01-13.wav,06,RAVDESS
757,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-01-01-02-13.wav,06,RAVDESS
758,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-01-02-01-13.wav,06,RAVDESS
759,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-01-02-02-13.wav,06,RAVDESS
760,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-02-01-01-13.wav,06,RAVDESS
761,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-02-01-02-13.wav,06,RAVDESS
762,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-02-02-01-13.wav,06,RAVDESS
763,C:\EMOTION\Ravdess Set\Actor_13\03-01-06-02-02-02-13.wav,06,RAVDESS
764,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-01-01-01-13.wav,07,RAVDESS
765,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-01-01-02-13.wav,07,RAVDESS
766,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-01-02-01-13.wav,07,RAVDESS
767,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-01-02-02-13.wav,07,RAVDESS
768,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-02-01-01-13.wav,07,RAVDESS
769,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-02-01-02-13.wav,07,RAVDESS
770,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-02-02-01-13.wav,07,RAVDESS
771,C:\EMOTION\Ravdess Set\Actor_13\03-01-07-02-02-02-13.wav,07,RAVDESS
772,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-01-01-01-13.wav,08,RAVDESS
773,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-01-01-02-13.wav,08,RAVDESS
774,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-01-02-01-13.wav,08,RAVDESS
775,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-01-02-02-13.wav,08,RAVDESS
776,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-02-01-01-13.wav,08,RAVDESS
777,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-02-01-02-13.wav,08,RAVDESS
778,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-02-02-01-13.wav,08,RAVDESS
779,C:\EMOTION\Ravdess Set\Actor_13\03-01-08-02-02-02-13.wav,08,RAVDESS
780,C:\EMOTION\Ravdess Set\Actor_14\03-01-01-01-01-01-14.wav,01,RAVDESS
781,C:\EMOTION\Ravdess Set\Actor_14\03-01-01-01-01-02-14.wav,01,RAVDESS
782,C:\EMOTION\Ravdess Set\Actor_14\03-01-01-01-02-01-14.wav,01,RAVDESS
783,C:\EMOTION\Ravdess Set\Actor_14\03-01-01-01-02-02-14.wav,01,RAVDESS
784,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-01-01-01-14.wav,02,RAVDESS
785,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-01-01-02-14.wav,02,RAVDESS
786,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-01-02-01-14.wav,02,RAVDESS
787,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-01-02-02-14.wav,02,RAVDESS
788,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-02-01-01-14.wav,02,RAVDESS
789,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-02-01-02-14.wav,02,RAVDESS
790,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-02-02-01-14.wav,02,RAVDESS
791,C:\EMOTION\Ravdess Set\Actor_14\03-01-02-02-02-02-14.wav,02,RAVDESS
792,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-01-01-01-14.wav,03,RAVDESS
793,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-01-01-02-14.wav,03,RAVDESS
794,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-01-02-01-14.wav,03,RAVDESS
795,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-01-02-02-14.wav,03,RAVDESS
796,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-02-01-01-14.wav,03,RAVDESS
797,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-02-01-02-14.wav,03,RAVDESS
798,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-02-02-01-14.wav,03,RAVDESS
799,C:\EMOTION\Ravdess Set\Actor_14\03-01-03-02-02-02-14.wav,03,RAVDESS
800,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-01-01-01-14.wav,04,RAVDESS
801,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-01-01-02-14.wav,04,RAVDESS
802,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-01-02-01-14.wav,04,RAVDESS
803,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-01-02-02-14.wav,04,RAVDESS
804,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-02-01-01-14.wav,04,RAVDESS
805,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-02-01-02-14.wav,04,RAVDESS
806,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-02-02-01-14.wav,04,RAVDESS
807,C:\EMOTION\Ravdess Set\Actor_14\03-01-04-02-02-02-14.wav,04,RAVDESS
808,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-01-01-01-14.wav,05,RAVDESS
809,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-01-01-02-14.wav,05,RAVDESS
810,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-01-02-01-14.wav,05,RAVDESS
811,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-01-02-02-14.wav,05,RAVDESS
812,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-02-01-01-14.wav,05,RAVDESS
813,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-02-01-02-14.wav,05,RAVDESS
814,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-02-02-01-14.wav,05,RAVDESS
815,C:\EMOTION\Ravdess Set\Actor_14\03-01-05-02-02-02-14.wav,05,RAVDESS
816,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-01-01-01-14.wav,06,RAVDESS
817,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-01-01-02-14.wav,06,RAVDESS
818,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-01-02-01-14.wav,06,RAVDESS
819,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-01-02-02-14.wav,06,RAVDESS
820,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-02-01-01-14.wav,06,RAVDESS
821,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-02-01-02-14.wav,06,RAVDESS
822,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-02-02-01-14.wav,06,RAVDESS
823,C:\EMOTION\Ravdess Set\Actor_14\03-01-06-02-02-02-14.wav,06,RAVDESS
824,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-01-01-01-14.wav,07,RAVDESS
825,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-01-01-02-14.wav,07,RAVDESS
826,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-01-02-01-14.wav,07,RAVDESS
827,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-01-02-02-14.wav,07,RAVDESS
828,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-02-01-01-14.wav,07,RAVDESS
829,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-02-01-02-14.wav,07,RAVDESS
830,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-02-02-01-14.wav,07,RAVDESS
831,C:\EMOTION\Ravdess Set\Actor_14\03-01-07-02-02-02-14.wav,07,RAVDESS
832,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-01-01-01-14.wav,08,RAVDESS
833,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-01-01-02-14.wav,08,RAVDESS
834,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-01-02-01-14.wav,08,RAVDESS
835,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-01-02-02-14.wav,08,RAVDESS
836,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-02-01-01-14.wav,08,RAVDESS
837,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-02-01-02-14.wav,08,RAVDESS
838,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-02-02-01-14.wav,08,RAVDESS
839,C:\EMOTION\Ravdess Set\Actor_14\03-01-08-02-02-02-14.wav,08,RAVDESS
840,C:\EMOTION\Ravdess Set\Actor_15\03-01-01-01-01-01-15.wav,01,RAVDESS
841,C:\EMOTION\Ravdess Set\Actor_15\03-01-01-01-01-02-15.wav,01,RAVDESS
842,C:\EMOTION\Ravdess Set\Actor_15\03-01-01-01-02-01-15.wav,01,RAVDESS
843,C:\EMOTION\Ravdess Set\Actor_15\03-01-01-01-02-02-15.wav,01,RAVDESS
844,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-01-01-01-15.wav,02,RAVDESS
845,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-01-01-02-15.wav,02,RAVDESS
846,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-01-02-01-15.wav,02,RAVDESS
847,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-01-02-02-15.wav,02,RAVDESS
848,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-02-01-01-15.wav,02,RAVDESS
849,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-02-01-02-15.wav,02,RAVDESS
850,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-02-02-01-15.wav,02,RAVDESS
851,C:\EMOTION\Ravdess Set\Actor_15\03-01-02-02-02-02-15.wav,02,RAVDESS
852,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-01-01-01-15.wav,03,RAVDESS
853,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-01-01-02-15.wav,03,RAVDESS
854,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-01-02-01-15.wav,03,RAVDESS
855,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-01-02-02-15.wav,03,RAVDESS
856,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-02-01-01-15.wav,03,RAVDESS
857,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-02-01-02-15.wav,03,RAVDESS
858,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-02-02-01-15.wav,03,RAVDESS
859,C:\EMOTION\Ravdess Set\Actor_15\03-01-03-02-02-02-15.wav,03,RAVDESS
860,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-01-01-01-15.wav,04,RAVDESS
861,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-01-01-02-15.wav,04,RAVDESS
862,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-01-02-01-15.wav,04,RAVDESS
863,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-01-02-02-15.wav,04,RAVDESS
864,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-02-01-01-15.wav,04,RAVDESS
865,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-02-01-02-15.wav,04,RAVDESS
866,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-02-02-01-15.wav,04,RAVDESS
867,C:\EMOTION\Ravdess Set\Actor_15\03-01-04-02-02-02-15.wav,04,RAVDESS
868,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-01-01-01-15.wav,05,RAVDESS
869,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-01-01-02-15.wav,05,RAVDESS
870,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-01-02-01-15.wav,05,RAVDESS
871,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-01-02-02-15.wav,05,RAVDESS
872,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-02-01-01-15.wav,05,RAVDESS
873,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-02-01-02-15.wav,05,RAVDESS
874,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-02-02-01-15.wav,05,RAVDESS
875,C:\EMOTION\Ravdess Set\Actor_15\03-01-05-02-02-02-15.wav,05,RAVDESS
876,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-01-01-01-15.wav,06,RAVDESS
877,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-01-01-02-15.wav,06,RAVDESS
878,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-01-02-01-15.wav,06,RAVDESS
879,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-01-02-02-15.wav,06,RAVDESS
880,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-02-01-01-15.wav,06,RAVDESS
881,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-02-01-02-15.wav,06,RAVDESS
882,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-02-02-01-15.wav,06,RAVDESS
883,C:\EMOTION\Ravdess Set\Actor_15\03-01-06-02-02-02-15.wav,06,RAVDESS
884,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-01-01-01-15.wav,07,RAVDESS
885,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-01-01-02-15.wav,07,RAVDESS
886,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-01-02-01-15.wav,07,RAVDESS
887,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-01-02-02-15.wav,07,RAVDESS
888,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-02-01-01-15.wav,07,RAVDESS
889,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-02-01-02-15.wav,07,RAVDESS
890,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-02-02-01-15.wav,07,RAVDESS
891,C:\EMOTION\Ravdess Set\Actor_15\03-01-07-02-02-02-15.wav,07,RAVDESS
892,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-01-01-01-15.wav,08,RAVDESS
893,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-01-01-02-15.wav,08,RAVDESS
894,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-01-02-01-15.wav,08,RAVDESS
895,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-01-02-02-15.wav,08,RAVDESS
896,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-02-01-01-15.wav,08,RAVDESS
897,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-02-01-02-15.wav,08,RAVDESS
898,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-02-02-01-15.wav,08,RAVDESS
899,C:\EMOTION\Ravdess Set\Actor_15\03-01-08-02-02-02-15.wav,08,RAVDESS
900,C:\EMOTION\Ravdess Set\Actor_16\03-01-01-01-01-01-16.wav,01,RAVDESS
901,C:\EMOTION\Ravdess Set\Actor_16\03-01-01-01-01-02-16.wav,01,RAVDESS
902,C:\EMOTION\Ravdess Set\Actor_16\03-01-01-01-02-01-16.wav,01,RAVDESS
903,C:\EMOTION\Ravdess Set\Actor_16\03-01-01-01-02-02-16.wav,01,RAVDESS
904,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-01-01-01-16.wav,02,RAVDESS
905,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-01-01-02-16.wav,02,RAVDESS
906,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-01-02-01-16.wav,02,RAVDESS
907,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-01-02-02-16.wav,02,RAVDESS
908,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-02-01-01-16.wav,02,RAVDESS
909,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-02-01-02-16.wav,02,RAVDESS
910,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-02-02-01-16.wav,02,RAVDESS
911,C:\EMOTION\Ravdess Set\Actor_16\03-01-02-02-02-02-16.wav,02,RAVDESS
912,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-01-01-01-16.wav,03,RAVDESS
913,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-01-01-02-16.wav,03,RAVDESS
914,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-01-02-01-16.wav,03,RAVDESS
915,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-01-02-02-16.wav,03,RAVDESS
916,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-02-01-01-16.wav,03,RAVDESS
917,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-02-01-02-16.wav,03,RAVDESS
918,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-02-02-01-16.wav,03,RAVDESS
919,C:\EMOTION\Ravdess Set\Actor_16\03-01-03-02-02-02-16.wav,03,RAVDESS
920,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-01-01-01-16.wav,04,RAVDESS
921,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-01-01-02-16.wav,04,RAVDESS
922,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-01-02-01-16.wav,04,RAVDESS
923,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-01-02-02-16.wav,04,RAVDESS
924,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-02-01-01-16.wav,04,RAVDESS
925,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-02-01-02-16.wav,04,RAVDESS
926,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-02-02-01-16.wav,04,RAVDESS
927,C:\EMOTION\Ravdess Set\Actor_16\03-01-04-02-02-02-16.wav,04,RAVDESS
928,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-01-01-01-16.wav,05,RAVDESS
929,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-01-01-02-16.wav,05,RAVDESS
930,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-01-02-01-16.wav,05,RAVDESS
931,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-01-02-02-16.wav,05,RAVDESS
932,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-02-01-01-16.wav,05,RAVDESS
933,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-02-01-02-16.wav,05,RAVDESS
934,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-02-02-01-16.wav,05,RAVDESS
935,C:\EMOTION\Ravdess Set\Actor_16\03-01-05-02-02-02-16.wav,05,RAVDESS
936,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-01-01-01-16.wav,06,RAVDESS
937,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-01-01-02-16.wav,06,RAVDESS
938,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-01-02-01-16.wav,06,RAVDESS
939,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-01-02-02-16.wav,06,RAVDESS
940,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-02-01-01-16.wav,06,RAVDESS
941,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-02-01-02-16.wav,06,RAVDESS
942,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-02-02-01-16.wav,06,RAVDESS
943,C:\EMOTION\Ravdess Set\Actor_16\03-01-06-02-02-02-16.wav,06,RAVDESS
944,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-01-01-01-16.wav,07,RAVDESS
945,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-01-01-02-16.wav,07,RAVDESS
946,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-01-02-01-16.wav,07,RAVDESS
947,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-01-02-02-16.wav,07,RAVDESS
948,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-02-01-01-16.wav,07,RAVDESS
949,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-02-01-02-16.wav,07,RAVDESS
950,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-02-02-01-16.wav,07,RAVDESS
951,C:\EMOTION\Ravdess Set\Actor_16\03-01-07-02-02-02-16.wav,07,RAVDESS
952,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-01-01-01-16.wav,08,RAVDESS
953,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-01-01-02-16.wav,08,RAVDESS
954,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-01-02-01-16.wav,08,RAVDESS
955,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-01-02-02-16.wav,08,RAVDESS
956,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-02-01-01-16.wav,08,RAVDESS
957,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-02-01-02-16.wav,08,RAVDESS
958,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-02-02-01-16.wav,08,RAVDESS
959,C:\EMOTION\Ravdess Set\Actor_16\03-01-08-02-02-02-16.wav,08,RAVDESS
960,C:\EMOTION\Ravdess Set\Actor_17\03-01-01-01-01-01-17.wav,01,RAVDESS
961,C:\EMOTION\Ravdess Set\Actor_17\03-01-01-01-01-02-17.wav,01,RAVDESS
962,C:\EMOTION\Ravdess Set\Actor_17\03-01-01-01-02-01-17.wav,01,RAVDESS
